id,name,price,photo
89519fba-276c-b777-b177-f056656f1943,Canasta Fibra Tierra Telma,750,d0c909_0b68cfb789bf4e30bd7f577d4f166e6f~mv2_d_6000_4000_s_4_2.jpg
93861142-16f6-a7f1-cbe6-1b18cfbffddc,Canasta Fibra Natural varios tamaños 20cm,600,d0c909_c35e978283a34151a49d907b26046c76~mv2_d_6000_4000_s_4_2.jpg
214e3153-91df-4ac9-3430-fdf8579f46f9,Canasta Fibra Natural Doris,390,d0c909_581471ab29624f3fbd5959abd29c1205~mv2_d_6000_4000_s_4_2.jpg
71cf15d4-a393-eb97-09c9-330c7b382bc1,Canasta Fibra Tierra Analia,330,d0c909_64c5c2bd3e904976b2da944b32f91c02~mv2_d_6000_4000_s_4_2.jpg
f3195fe9-b4b5-4b72-42ed-1fe0d488b819,Canasta Fibra Natural Elsa,230,d0c909_5cae3ef6178e485abb8621ef79a840fe~mv2_d_6000_4000_s_4_2.jpg
e4888148-c271-864d-b3d6-38da7dbc6b01,Canasta Fibra Natural Nilda,450,d0c909_5fef8cbcb6c44d9fb1c668fa8fd342d0~mv2_d_6000_4000_s_4_2.jpg
35549f82-95dd-7533-0985-3a4377f59332,Cartuchera Rayada,250,d0c909_206f595813664977ba524e29a4d54af9~mv2_d_6000_4000_s_4_2.jpg
c077a341-4ba9-1d32-0bc5-e36c7ba549f7,Cartuchera Tierra rayada,250,d0c909_ba47299724a540b2a794e2e9d461481c~mv2_d_6000_4000_s_4_2.jpg
7ff683fb-7e13-64de-913e-9e3179614d54,Cartuchera Verde,250,d0c909_fb555d9aea3e4dd88fd769b54d4f6d70~mv2_d_6000_3723_s_4_2.jpg
4b5783ea-dca2-4bcb-dcc4-5a59181fe3b7,Cartuchera Verde Invierno,250,d0c909_a5edc3512eb541f28b8fae37aa7eeaec~mv2_d_5993_3806_s_4_2.jpg
7a6fe582-1f58-e860-f2e1-b9375ad04237,Cartuchera Tierra,250,d0c909_75a27764e9204fabbcb2d53b1efd0b83~mv2_d_5993_3806_s_4_2.jpg
9950c2fa-5e4b-770b-d4a7-f3e0c1bef916,Cartuchera Natural,250,d0c909_b331f0a85e6540ff9a0fc9e79b977e96~mv2_d_6000_4000_s_4_2.jpg
7db05ef5-6d74-b96a-5d11-cc1213b4e9df,camino ladrillo,2300,d0c909_d6d0490fdcb74bf89dd40fb11fbd8be6~mv2_d_6000_4000_s_4_2.jpg
5706d936-1a73-6ff7-151b-a8d79e92c580,camino natural,2300,d0c909_b8ff6d43f8a94ab9b8f94d63cc824900~mv2_d_5879_3561_s_4_2.jpg
ec0622a2-b5bd-9d9f-fc08-ce6ac00e3a88,camino verde seco tejido en telar Ñ9 37x 1,60,3200,d0c909_1b047295747040ae989cfdf85bbb906a~mv2_d_6000_4000_s_4_2.jpg
3729a448-9b17-dde7-94ef-2820c0f93f91,camino verde,2500,d0c909_f95ff4a4a0c442689531655910b3768a~mv2_d_6000_4000_s_4_2.jpg
